,datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
20,2017-08-28 15:28:08,1503934087495,f1gjp,rest,NCrest,91.0,6.53594771241827,0.6858026666666658,31.870000839233477,-1,-1,-1,-1,-1,-1,-1,-0.491414333333334,0.8778079999999996,0.0633544833333345,-1.0,-1.0
21,2017-08-28 14:45:09,1503931508499,f1gjp,2,n3,96.16666666666669,8.474576271186415,0.6194346666666659,32.389999389648445,-1,-1,-1,-1,-1,-1,-1,-0.0289713500000001,0.3653156666666663,0.914062333333332,-1.0,-1.0
22,2017-08-28 15:21:22,1503933681495,f1gjp,0,NC,83.66666666666667,6.944444444444412,0.7134560000000003,32.330001831054794,12,2,1,1,2,3,3,-0.401285666666667,0.918823333333333,0.0922444833333346,0.141176470588,0.0629082845254104
23,2017-08-28 15:24:09,1503933848486,f1gjp,2,NC,89.66666666666667,6.666666666666636,0.6470879999999996,32.09000015258797,14,3,1,2,2,3,3,-0.4041340000000006,0.917114,0.0944824333333346,0.0705882352941,0.0340472064755545
24,2017-08-28 15:26:37,1503933996511,f1gjp,1,NC,82.33333333333333,6.578947368421019,0.7134559999999993,31.93666712443044,10,2,1,1,2,2,2,-0.4892170000000007,0.8824869999999994,0.0264485666666679,0.0627450980392,0.0166378066162323
25,2017-08-28 15:01:19,1503932478508,f1gjp,2,HP,79.0,7.633587786259514,0.7466400000000005,33.06000137329106,13,3,1,1,3,4,1,-0.0461018833333335,0.280110666666665,0.943318999999999,0.078431372549,0.0557123070093943
26,2017-08-28 15:03:41,1503932620499,f1gjp,0,HP,88.0,7.633587786259514,0.6636800000000004,33.11000061035167,9,2,1,1,2,2,1,-0.0348714000000001,0.2891846666666648,0.9403079999999994,0.0784313725488,0.0782678032937481
27,2017-08-28 15:05:49,1503932748509,f1gjp,1,HP,84.33333333333333,7.575757575757545,0.7134560000000004,33.11999893188487,11,2,1,2,2,2,2,-0.0257161333333334,0.302652999999998,0.9373780000000006,0.101960784314,0.0385831337293944
28,2017-08-28 15:29:04,1503934143500,f1gjp,0,SX,87.0,6.493506493506466,0.6636799999999994,31.870000839233477,13,3,1,1,2,3,3,-0.4964600000000005,0.8771159999999997,0.0251465000000012,0.1058823529409999,0.1227436363170468
29,2017-08-28 15:31:32,1503934291484,f1gjp,1,SX,85.66666666666667,6.41025641025638,0.6913333333333335,31.79999923706058,11,2,1,1,2,3,2,-0.4973955000000005,0.8761393333333339,0.0393473500000012,0.08235294117645,0.0280604608940632
30,2017-08-28 15:34:37,1503934476513,f1gjp,2,SX,91.66666666666669,6.355989142411754,0.6692106666666664,31.78666750590011,19,3,3,3,3,4,3,-0.4875083333333347,0.8844400000000001,0.0203043500000013,0.109803921569,0.0376772126600204
31,2017-08-28 15:09:41,1503932980505,f1gjp,rest,FArest,78.66666666666667,7.518796992481174,0.7632320000000009,33.16999816894539,-1,-1,-1,-1,-1,-1,-1,-0.0257568166666667,0.3343916666666646,0.9267986666666668,-1.0,-1.0
32,2017-08-28 15:11:52,1503933111500,f1gjp,rest,FArest,78.66666666666667,7.518796992481174,0.7687626666666679,33.18999862670909,-1,-1,-1,-1,-1,-1,-1,-0.0241699333333334,0.3230386666666647,0.9304606666666674,-1.0,-1.0
33,2017-08-28 15:14:10,1503933249500,f1gjp,rest,FArest,83.0,7.518796992481174,0.7521706666666681,33.16999816894539,-1,-1,-1,-1,-1,-1,-1,-0.2769370000000001,0.9125163333333316,0.3031413333333341,-1.0,-1.0
34,2017-08-28 15:38:33,1503934712500,f1gjp,rest,PTrest,77.0,6.41025641025638,0.8461919999999998,31.85000038146977,-1,-1,-1,-1,-1,-1,-1,-0.345540333333334,0.9122720000000006,0.2302246666666679,-1.0,-1.0
35,2017-08-28 15:40:18,1503934817498,f1gjp,rest,PTrest,74.0,6.369426751592329,0.8130080000000005,31.79000091552737,-1,-1,-1,-1,-1,-1,-1,-0.3990476666666671,0.9176433333333336,0.1076660000000013,-1.0,-1.0
36,2017-08-28 15:15:04,1503933303496,f1gjp,1,GC,78.33333333333333,7.518796992481174,0.7023946666666675,32.99333190917981,12,2,1,1,3,3,2,-0.3692220000000004,0.674438333333331,0.6304933333333341,0.1333333333334,0.0885904254896187
37,2017-08-28 15:17:35,1503933454502,f1gjp,2,GC,78.0,7.595034312591536,0.7798240000000005,32.56000010172533,18,4,1,1,5,5,2,-0.446533333333334,0.6405436666666652,0.5965981666666678,0.0862745098039,0.0560504131687388
38,2017-08-28 15:19:17,1503933556493,f1gjp,0,GC,75.0,7.371096586782833,0.7245173333333333,32.34999847412121,9,2,1,1,2,2,1,-0.4302570000000004,0.6083986666666655,0.6678466666666679,0.113725490196,0.0508293388112144
