,datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
13,2017-10-17 08:18:34,1508228313497,rc1in,2,HP,67.33333333333333,0.9927202702773716,1.0231733333333293,32.02999877929696,12,2,1,3,2,3,1,0.2359619999999992,0.1997070000000023,0.9435219999999974,0.109803921569,0.0309889401075479
14,2017-10-17 08:20:32,1508228431498,rc1in,0,HP,61.0,0.9262151501496438,1.1227253333333302,32.06000137329108,11,1,2,3,2,2,1,0.2497556666666658,0.1779376666666697,0.9441729999999964,0.101960784314,0.0332756132323233
15,2017-10-17 08:22:25,1508228544503,rc1in,1,HP,71.33333333333333,0.9339987773324586,0.967866666666664,32.09000015258798,13,3,2,3,2,2,1,0.2155759999999992,0.2328286666666695,0.9409183333333296,0.0941176470588,0.0174540749886192
16,2017-10-17 08:04:25,1508227464513,rc1in,rest,n3_rest,65.0,0.93168583276067,0.7577013333333316,31.80999946594243,-1,-1,-1,-1,-1,-1,-1,-0.0931396333333342,0.9906006666666682,-0.0634765666666677,-1.0,-1.0
17,2017-10-17 08:55:12,1508230511503,rc1in,1,PT,62.66666666666666,1.147692893343347,1.012111999999994,32.61000061035165,10,3,1,1,2,2,1,-0.0336100166666683,-0.0364990333333298,0.993041999999997,0.219607843137,0.1418285593725281
18,2017-10-17 08:56:58,1508230617506,rc1in,0,PT,69.66666666666667,1.178795385289795,0.962335999999994,32.709999084472734,8,2,1,1,1,2,1,-0.5911865166666682,-0.1971027999999966,0.4925942833333296,0.2156862745099,0.1719240017004277
19,2017-10-17 08:59:07,1508230746510,rc1in,2,PT,58.5,1.1395357711097398,0.9014986666666588,32.77999877929696,12,3,1,1,2,4,1,-0.6055092666666679,0.1286212666666704,0.5843098333333301,0.101960784314,0.0352456699676544
20,2017-10-17 07:59:25,1508227164500,rc1in,rest,n2_rest,63.66666666666666,0.841524799371029,0.7079253333333315,31.659999847412116,-1,-1,-1,-1,-1,-1,-1,0.3354493333333326,0.1698813333333338,0.9197185,-1.0,-1.0
21,2017-10-17 08:46:57,1508230016498,rc1in,0,SX,71.33333333333333,1.0249408097034651,0.7798239999999933,32.56000137329104,13,2,2,1,2,2,4,0.1805416666666652,0.3388675000000037,0.9170736666666618,0.10980392156845,0.0323380833380726
22,2017-10-17 08:49:55,1508230194502,rc1in,1,SX,69.0,1.0312868609352055,0.862783999999993,32.61000061035165,14,3,1,3,2,3,2,0.2128499999999982,0.2835691666666702,0.927205666666662,0.101960784314,0.0360841143576525
23,2017-10-17 08:53:33,1508230412506,rc1in,2,SX,71.66666666666667,1.1186438158526408,0.7521706666666605,32.59999847412115,14,3,1,3,1,4,2,-0.2449545833333352,0.2472736666666702,0.6593426666666633,0.101960784314,0.067025179803341
24,2017-10-17 08:19:35,1508228374490,rc1in,rest,HPrest,58.333333333333336,0.9381078224473252,1.117194666666663,32.06000137329108,-1,-1,-1,-1,-1,-1,-1,0.2617596666666659,0.144002000000003,0.9477129999999966,-1.0,-1.0
25,2017-10-17 08:21:23,1508228482503,rc1in,rest,HPrest,57.66666666666666,0.9809404939530748,1.0065813333333302,32.09000015258798,-1,-1,-1,-1,-1,-1,-1,0.1964108333333325,0.2298176666666693,0.9442138333333294,-1.0,-1.0
26,2017-10-17 08:24:30,1508228669501,rc1in,rest,HPrest,63.0,1.0442064360966028,1.0950719999999965,32.1399993896485,-1,-1,-1,-1,-1,-1,-1,0.2344159999999992,0.2389728333333357,0.9350179999999964,-1.0,-1.0
27,2017-10-17 07:56:00,1508226959500,rc1in,1,n2,72.66666666666667,0.8147746991992503,0.7134559999999998,31.28000068664553,-1,-1,-1,-1,-1,-1,-1,0.2371014999999996,0.2840171666666679,0.9225260000000004,-1.0,-1.0
28,2017-10-17 08:35:19,1508229318507,rc1in,rest,GCrest,72.0,1.0017290462503998,0.8074773333333284,32.22000122070315,-1,-1,-1,-1,-1,-1,-1,0.1995849999999986,0.3172203333333367,0.9007976666666618,-1.0,-1.0
29,2017-10-17 08:37:01,1508229420498,rc1in,rest,GCrest,68.66666666666667,1.0896069086459197,0.7742933333333283,32.36000061035165,-1,-1,-1,-1,-1,-1,-1,-0.0322671333333348,0.4687906666666699,0.874023666666662,-1.0,-1.0
30,2017-10-17 08:38:20,1508229499496,rc1in,rest,GCrest,71.66666666666667,1.024707575030309,0.8019466666666611,32.389999389648466,-1,-1,-1,-1,-1,-1,-1,-0.9503173333333348,-0.2312420166666631,0.0833333999999951,-1.0,-1.0
31,2017-10-17 08:25:57,1508228756502,rc1in,2,FA,60.0,0.9502700061955802,0.8185386666666635,32.1599998474122,11,2,1,2,2,3,1,0.2226968333333324,0.2667236666666692,0.9300129999999962,0.113725490196,0.0424311965077016
32,2017-10-17 08:30:08,1508229007505,rc1in,1,FA,59.0,0.9931753472307332,0.9623359999999948,32.150001525879,17,3,1,3,3,4,3,-0.4978026666666675,0.4492190000000026,0.3372394466666624,0.0980392156864,0.0606766915682275
33,2017-10-17 08:31:59,1508229118505,rc1in,0,FA,70.66666666666667,0.9868435995204782,0.8434266666666614,32.16999816894541,9,2,1,2,1,2,1,0.173950333333332,0.3181153333333362,0.9265543333333288,0.0941176470588,0.0055459355388227
34,2017-10-17 08:01:25,1508227284502,rc1in,2,n3,64.0,0.8342604182765926,0.8074773333333317,31.70999908447272,-1,-1,-1,-1,-1,-1,-1,0.2745769999999994,0.251749666666667,0.9205728333333326,-1.0,-1.0
35,2017-10-17 08:39:14,1508229553491,rc1in,0,NC,70.66666666666667,1.162807468049082,0.5862506666666616,32.43999862670908,11,3,1,1,2,3,1,-0.9095863333333348,-0.3916828333333296,0.1238606666666618,0.1215686274509,0.0347230488175355
36,2017-10-17 08:42:24,1508229743495,rc1in,2,NC,64.0,1.145040501987442,1.0065813333333269,32.439998626709,14,3,1,4,2,3,1,0.1995443333333321,0.3775226666666699,0.8974606666666617,0.109803921569,0.0244093178213811
37,2017-10-17 08:44:48,1508229887490,rc1in,1,NC,62.0,1.1569613929922216,1.0287039999999923,32.459999084472734,11,3,1,1,2,3,1,-0.9880780000000016,-0.0478108833333298,0.181599999999995,0.0941176470588,0.0104901451754917
